timestamp,pm25,pm10,co,no2,so2,o3,aqi,city,temperature,humidity,pressure,wind_speed,wind_deg,weather,hour,day_of_week,month
2026-04-18 19:00:00,20.8,38.8,586.0,25.9,6.2,97.0,69.2961373390558,Lahore,32.2,24,,12.3,355.0,Unknown,19,5,4
2026-04-18 20:00:00,21.9,38.9,645.0,32.8,6.7,77.0,71.60944206008584,Lahore,30.9,26,,12.1,354.0,Unknown,20,5,4
2026-04-18 21:00:00,22.1,38.4,674.0,31.4,6.8,72.0,72.03004291845494,Lahore,30.1,26,,11.0,1.0,Unknown,21,5,4
2026-04-18 22:00:00,22.4,36.7,680.0,25.8,6.8,75.0,72.66094420600858,Lahore,29.1,29,,9.4,353.0,Unknown,22,5,4
2026-04-18 23:00:00,22.2,33.9,652.0,20.5,6.9,79.0,72.24034334763948,Lahore,29.0,34,,11.2,328.0,Unknown,23,5,4
2026-04-19 00:00:00,21.6,31.5,564.0,16.9,7.2,82.0,70.9785407725322,Lahore,27.6,40,,13.9,327.0,Unknown,0,6,4
2026-04-19 01:00:00,21.2,30.9,442.0,13.7,7.7,86.0,70.137339055794,Lahore,26.0,47,,17.2,333.0,Unknown,1,6,4
2026-04-19 02:00:00,21.0,31.4,347.0,11.5,8.1,87.0,69.71673819742489,Lahore,24.9,53,,16.2,343.0,Unknown,2,6,4
2026-04-19 03:00:00,21.0,33.2,285.0,10.3,8.5,85.0,69.71673819742489,Lahore,24.8,51,,14.9,349.0,Unknown,3,6,4
2026-04-19 04:00:00,21.2,36.0,250.0,10.0,8.9,80.0,70.137339055794,Lahore,24.3,49,,12.8,354.0,Unknown,4,6,4
2026-04-19 05:00:00,21.5,37.4,289.0,11.3,8.8,76.0,70.76824034334764,Lahore,24.2,55,,10.3,1.0,Unknown,5,6,4
2026-04-19 06:00:00,21.6,37.3,474.0,16.5,8.4,69.0,70.9785407725322,Lahore,24.1,54,,9.4,352.0,Unknown,6,6,4
2026-04-19 07:00:00,23.4,35.9,733.0,23.4,7.9,60.0,74.76394849785407,Lahore,25.2,50,,9.1,343.0,Unknown,7,6,4
2026-04-19 08:00:00,23.3,36.6,895.0,26.9,7.6,62.0,74.55364806866953,Lahore,26.7,44,,8.0,350.0,Unknown,8,6,4
2026-04-19 09:00:00,21.1,34.5,869.0,23.7,7.8,83.0,69.92703862660944,Lahore,28.4,39,,7.8,347.0,Unknown,9,6,4
2026-04-19 10:00:00,18.7,33.4,746.0,17.0,8.2,115.0,64.87982832618026,Lahore,30.8,33,,6.8,358.0,Unknown,10,6,4
2026-04-19 11:00:00,17.2,36.0,627.0,11.2,8.4,140.0,61.72532188841202,Lahore,32.8,27,,6.1,341.0,Unknown,11,6,4
2026-04-19 12:00:00,14.9,43.5,531.0,7.7,8.0,152.0,56.88841201716738,Lahore,33.7,24,,9.9,325.0,Unknown,12,6,4
2026-04-19 13:00:00,15.1,49.8,438.0,5.1,7.5,157.0,57.30901287553648,Lahore,34.5,22,,8.6,319.0,Unknown,13,6,4
2026-04-19 14:00:00,17.1,60.1,391.0,3.9,7.3,158.0,61.51502145922747,Lahore,35.5,20,,6.3,285.0,Unknown,14,6,4
2026-04-19 15:00:00,19.5,69.8,408.0,2.4,7.9,158.0,66.56223175965665,Lahore,35.5,19,,9.6,264.0,Unknown,15,6,4
2026-04-19 16:00:00,22.1,76.1,471.0,2.2,8.9,154.0,72.03004291845494,Lahore,34.8,20,,6.2,240.0,Unknown,16,6,4
2026-04-19 17:00:00,15.5,53.0,571.0,6.6,8.7,154.0,58.15021459227468,Lahore,32.6,25,,16.3,333.0,Unknown,17,6,4
2026-04-19 18:00:00,18.3,51.1,733.0,29.1,10.1,124.0,64.03862660944206,Lahore,31.2,27,,5.0,2.0,Unknown,18,6,4
2026-04-19 19:00:00,29.9,62.2,933.0,60.0,12.1,83.0,88.43347639484978,Lahore,29.7,30,,3.1,21.0,Unknown,19,6,4
2026-04-19 20:00:00,41.8,75.9,1087.0,82.7,13.9,50.0,116.51256281407036,Lahore,28.4,35,,2.9,22.0,Unknown,20,6,4
2026-04-19 21:00:00,51.3,87.1,1178.0,90.7,15.5,34.0,139.90452261306532,Lahore,27.4,37,,3.6,3.0,Unknown,21,6,4
2026-04-19 22:00:00,59.1,95.9,1224.0,90.5,16.8,27.0,152.85879873551107,Lahore,27.0,37,,5.1,352.0,Unknown,22,6,4
2026-04-19 23:00:00,62.4,99.2,1188.0,85.1,17.0,25.0,154.5626975763962,Lahore,26.6,42,,4.9,350.0,Unknown,23,6,4
2026-04-20 00:00:00,57.9,93.6,1012.0,72.7,15.2,29.0,152.23919915700736,Lahore,26.6,40,,5.4,352.0,Unknown,0,0,4
2026-04-20 01:00:00,47.8,81.7,756.0,55.1,12.3,39.0,131.28643216080405,Lahore,25.1,45,,4.5,23.0,Unknown,1,0,4
2026-04-20 02:00:00,39.6,71.5,560.0,40.0,9.8,47.0,111.09547738693468,Lahore,24.5,46,,5.5,351.0,Unknown,2,0,4
2026-04-20 03:00:00,35.0,63.8,462.0,29.8,8.4,49.0,99.1587982832618,Lahore,24.5,44,,9.5,324.0,Unknown,3,0,4
2026-04-20 04:00:00,32.0,56.7,425.0,22.0,7.4,50.0,92.84978540772534,Lahore,24.5,45,,11.8,326.0,Unknown,4,0,4
2026-04-20 05:00:00,38.0,62.4,482.0,30.2,7.5,36.0,107.15577889447236,Lahore,24.0,51,,10.7,323.0,Unknown,5,0,4
2026-04-20 06:00:00,33.1,52.6,735.0,30.6,7.6,46.0,95.16309012875536,Lahore,23.7,51,,11.1,324.0,Unknown,6,0,4
2026-04-20 07:00:00,32.0,45.3,1082.0,30.8,7.8,62.0,92.84978540772534,Lahore,25.0,46,,11.1,331.0,Unknown,7,0,4
2026-04-20 08:00:00,30.3,44.7,1248.0,28.4,7.8,81.0,89.274678111588,Lahore,27.3,40,,6.4,342.0,Unknown,8,0,4
2026-04-20 09:00:00,24.3,43.7,1053.0,21.0,7.5,107.0,76.65665236051503,Lahore,30.4,32,,5.5,337.0,Unknown,9,0,4
2026-04-20 10:00:00,18.7,46.1,677.0,11.1,7.1,137.0,64.87982832618026,Lahore,33.4,23,,8.0,335.0,Unknown,10,0,4
2026-04-20 11:00:00,14.1,41.4,386.0,3.8,6.8,158.0,55.20600858369099,Lahore,35.3,15,,11.0,335.0,Unknown,11,0,4
2026-04-20 12:00:00,12.0,35.5,289.0,1.6,6.5,164.0,50.0,Lahore,36.8,12,,10.1,333.0,Unknown,12,0,4
2026-04-20 13:00:00,11.7,33.2,276.0,2.1,6.4,162.0,48.75,Lahore,37.5,10,,9.7,331.0,Unknown,13,0,4
2026-04-20 14:00:00,12.0,32.1,287.0,3.0,6.3,158.0,50.0,Lahore,37.8,10,,10.4,326.0,Unknown,14,0,4
2026-04-20 15:00:00,12.0,31.4,297.0,3.0,6.4,155.0,50.0,Lahore,37.7,10,,9.4,324.0,Unknown,15,0,4
2026-04-20 16:00:00,12.1,30.9,330.0,3.5,6.7,151.0,51.0,Lahore,37.3,11,,9.5,316.0,Unknown,16,0,4
2026-04-20 17:00:00,14.3,34.8,397.0,6.3,7.8,155.0,55.62660944206009,Lahore,36.5,11,,8.7,310.0,Unknown,17,0,4
2026-04-20 18:00:00,15.7,32.6,520.0,14.3,8.4,135.0,58.57081545064378,Lahore,35.5,13,,6.2,324.0,Unknown,18,0,4
2026-04-20 19:00:00,21.2,34.2,676.0,25.3,9.2,106.0,70.137339055794,Lahore,33.2,17,,5.5,314.0,Unknown,19,0,4
2026-04-20 20:00:00,23.6,35.9,807.0,32.5,9.6,85.0,75.18454935622319,Lahore,32.2,20,,7.3,301.0,Unknown,20,0,4
2026-04-20 21:00:00,23.5,35.6,908.0,32.6,9.4,77.0,74.97424892703863,Lahore,30.6,25,,7.1,333.0,Unknown,21,0,4
2026-04-20 22:00:00,23.4,36.1,984.0,29.0,8.9,76.0,74.76394849785407,Lahore,29.5,29,,7.3,330.0,Unknown,22,0,4
2026-04-20 23:00:00,23.4,36.8,992.0,25.3,8.4,76.0,74.76394849785407,Lahore,28.5,36,,5.5,314.0,Unknown,23,0,4
2026-04-21 00:00:00,22.5,36.6,883.0,22.4,7.9,76.0,72.87124463519314,Lahore,28.3,38,,5.6,301.0,Unknown,0,1,4
2026-04-21 01:00:00,21.7,36.3,706.0,19.4,7.4,77.0,71.18884120171674,Lahore,27.7,39,,6.9,303.0,Unknown,1,1,4
2026-04-21 02:00:00,21.5,36.3,569.0,17.1,7.1,77.0,70.76824034334764,Lahore,26.7,42,,8.0,324.0,Unknown,2,1,4
2026-04-21 03:00:00,21.6,36.2,470.0,15.7,7.2,73.0,70.9785407725322,Lahore,25.9,42,,6.6,325.0,Unknown,3,1,4
2026-04-21 04:00:00,22.0,35.2,410.0,15.0,7.5,67.0,71.8197424892704,Lahore,25.0,42,,6.0,307.0,Unknown,4,1,4
2026-04-21 05:00:00,30.5,45.9,502.0,23.4,6.6,50.0,89.69527896995709,Lahore,25.0,49,,6.9,300.0,Unknown,5,1,4
2026-04-21 06:00:00,30.2,44.5,936.0,25.9,7.0,58.0,89.06437768240343,Lahore,25.1,47,,6.9,298.0,Unknown,6,1,4
2026-04-21 07:00:00,30.9,42.1,1522.0,28.9,7.6,69.0,90.53648068669528,Lahore,26.6,43,,7.4,299.0,Unknown,7,1,4
2026-04-21 08:00:00,30.5,42.7,1802.0,28.6,8.2,85.0,89.69527896995709,Lahore,29.4,36,,3.1,3.0,Unknown,8,1,4
2026-04-21 09:00:00,24.4,40.9,1470.0,21.6,8.9,109.0,76.86695278969957,Lahore,31.9,30,,3.8,357.0,Unknown,9,1,4
2026-04-21 10:00:00,17.8,39.1,833.0,11.3,9.7,138.0,62.98712446351932,Lahore,34.4,25,,4.5,310.0,Unknown,10,1,4
2026-04-21 11:00:00,13.6,35.4,349.0,3.7,9.8,158.0,54.15450643776824,Lahore,36.1,18,,8.5,294.0,Unknown,11,1,4
2026-04-21 12:00:00,12.2,32.0,216.0,1.5,8.8,164.0,51.21030042918455,Lahore,37.4,15,,10.2,293.0,Unknown,12,1,4
2026-04-21 13:00:00,11.6,29.0,237.0,2.0,7.1,162.0,48.333333333333336,Lahore,38.0,14,,11.8,295.0,Unknown,13,1,4
2026-04-21 14:00:00,11.2,26.8,276.0,2.8,5.8,159.0,46.66666666666666,Lahore,38.4,14,,12.9,300.0,Unknown,14,1,4
2026-04-21 15:00:00,10.8,25.1,277.0,2.3,5.1,158.0,45.00000000000001,Lahore,38.2,14,,14.1,307.0,Unknown,15,1,4
2026-04-21 16:00:00,10.3,23.8,296.0,2.2,4.8,155.0,42.91666666666667,Lahore,37.5,15,,15.2,312.0,Unknown,16,1,4
2026-04-21 17:00:00,10.0,20.9,374.0,5.9,5.9,153.0,41.66666666666667,Lahore,36.3,16,,12.6,307.0,Unknown,17,1,4
2026-04-21 18:00:00,10.9,19.8,540.0,14.1,6.3,132.0,45.41666666666667,Lahore,35.2,17,,10.2,318.0,Unknown,18,1,4
2026-04-21 19:00:00,15.7,22.4,765.0,25.5,6.9,102.0,58.57081545064378,Lahore,33.9,19,,6.5,326.0,Unknown,19,1,4
2026-04-21 20:00:00,20.0,26.7,994.0,35.4,7.6,78.0,67.61373390557941,Lahore,32.6,22,,5.0,308.0,Unknown,20,1,4
2026-04-21 21:00:00,23.4,30.9,1264.0,42.2,8.4,64.0,74.76394849785407,Lahore,32.0,23,,5.4,284.0,Unknown,21,1,4
2026-04-21 22:00:00,27.8,36.8,1539.0,47.3,9.4,55.0,84.01716738197425,Lahore,31.1,25,,5.2,266.0,Unknown,22,1,4
2026-04-21 23:00:00,32.0,42.3,1658.0,50.4,10.0,48.0,92.84978540772534,Lahore,29.8,30,,4.9,280.0,Unknown,23,1,4
2026-04-22 00:00:00,33.4,44.7,1497.0,50.5,10.1,43.0,95.793991416309,Lahore,29.3,31,,4.9,287.0,Unknown,0,2,4
2026-04-22 01:00:00,34.8,46.3,1181.0,48.5,10.0,40.0,98.7381974248927,Lahore,28.6,32,,5.0,308.0,Unknown,1,2,4
2026-04-22 02:00:00,36.7,47.8,924.0,47.0,9.9,37.0,103.95477386934674,Lahore,27.7,34,,6.1,328.0,Unknown,2,2,4
2026-04-22 03:00:00,38.9,49.4,768.0,47.0,10.0,28.0,109.3718592964824,Lahore,26.4,39,,5.8,340.0,Unknown,3,2,4
2026-04-22 04:00:00,41.8,51.9,672.0,47.4,10.0,19.0,116.51256281407036,Lahore,25.8,41,,5.9,337.0,Unknown,4,2,4
2026-04-22 05:00:00,37.0,49.5,724.0,41.5,8.5,35.0,104.6934673366834,Lahore,26.0,42,,6.1,326.0,Unknown,5,2,4
2026-04-22 06:00:00,40.5,52.9,1093.0,44.4,8.9,50.0,113.31155778894473,Lahore,25.8,42,,5.4,323.0,Unknown,6,2,4
2026-04-22 07:00:00,45.3,53.9,1610.0,47.9,9.6,72.0,125.13065326633163,Lahore,27.0,40,,6.2,352.0,Unknown,7,2,4
2026-04-22 08:00:00,38.5,48.1,1859.0,46.3,10.4,97.0,108.38693467336684,Lahore,29.2,37,,3.7,23.0,Unknown,8,2,4
2026-04-22 09:00:00,26.7,38.2,1573.0,34.8,11.6,129.0,81.70386266094421,Lahore,32.4,29,,1.6,6.0,Unknown,9,2,4
2026-04-22 10:00:00,19.6,30.5,1018.0,18.2,12.9,165.0,66.77253218884121,Lahore,35.4,23,,1.8,307.0,Unknown,10,2,4
2026-04-22 11:00:00,16.5,28.1,576.0,5.9,13.6,190.0,60.25321888412017,Lahore,37.2,18,,5.2,295.0,Unknown,11,2,4
2026-04-22 12:00:00,16.7,29.9,400.0,2.0,13.0,195.0,60.67381974248927,Lahore,39.0,15,,6.4,299.0,Unknown,12,2,4
2026-04-22 13:00:00,17.9,33.9,337.0,2.3,11.7,190.0,63.19742489270386,Lahore,39.9,14,,8.6,301.0,Unknown,13,2,4
2026-04-22 14:00:00,19.3,38.0,315.0,3.2,10.8,184.0,66.14163090128756,Lahore,40.2,14,,9.9,292.0,Unknown,14,2,4
2026-04-22 15:00:00,20.7,40.9,291.0,2.2,10.6,184.0,69.08583690987125,Lahore,40.2,14,,10.6,279.0,Unknown,15,2,4
2026-04-22 16:00:00,21.9,43.1,308.0,1.9,10.7,184.0,71.60944206008584,Lahore,39.6,14,,11.9,270.0,Unknown,16,2,4
2026-04-22 17:00:00,19.8,39.1,414.0,6.6,11.1,171.0,67.19313304721031,Lahore,38.5,14,,12.4,251.0,Unknown,17,2,4
2026-04-22 18:00:00,21.7,38.8,685.0,20.2,12.0,146.0,71.18884120171674,Lahore,37.8,14,,9.2,250.0,Unknown,18,2,4
2026-04-22 19:00:00,30.5,45.3,1045.0,39.2,13.3,111.0,89.69527896995709,Lahore,36.2,16,,6.2,287.0,Unknown,19,2,4
2026-04-22 20:00:00,38.5,54.6,1321.0,55.5,14.6,82.0,108.38693467336684,Lahore,35.0,18,,5.6,338.0,Unknown,20,2,4
2026-04-22 21:00:00,44.1,61.9,1459.0,66.2,16.1,65.0,122.17587939698493,Lahore,33.2,22,,4.2,5.0,Unknown,21,2,4
2026-04-22 22:00:00,49.7,68.7,1513.0,74.1,17.7,53.0,135.96482412060303,Lahore,31.6,26,,1.5,45.0,Unknown,22,2,4
2026-04-22 23:00:00,56.0,76.1,1470.0,79.6,18.8,44.0,151.2581664910432,Lahore,31.3,28,,1.1,342.0,Unknown,23,2,4
2026-04-23 00:00:00,60.8,82.0,1268.0,83.0,19.0,37.0,153.73656480505795,Lahore,30.4,29,,1.1,108.0,Unknown,0,3,4
2026-04-23 01:00:00,65.0,86.4,970.0,83.9,18.7,33.0,155.90516332982085,Lahore,28.2,33,,5.3,80.0,Unknown,1,3,4
2026-04-23 02:00:00,65.0,85.0,751.0,81.7,18.0,29.0,155.90516332982085,Lahore,27.1,38,,5.0,55.0,Unknown,2,3,4
2026-04-23 03:00:00,62.2,79.6,641.0,74.2,16.5,24.0,154.45943097997892,Lahore,26.2,42,,4.5,40.0,Unknown,3,3,4
2026-04-23 04:00:00,58.2,73.1,612.0,63.6,14.5,19.0,152.3940990516333,Lahore,25.9,42,,6.2,57.0,Unknown,4,3,4
2026-04-23 05:00:00,58.9,74.7,750.0,42.1,13.9,35.0,152.7555321390938,Lahore,25.0,54,,1.0,135.0,Unknown,5,3,4
2026-04-23 06:00:00,63.8,79.4,1265.0,45.6,14.6,51.0,155.28556375131717,Lahore,25.4,53,,1.7,212.0,Unknown,6,3,4
2026-04-23 07:00:00,62.2,71.9,1948.0,49.7,15.6,74.0,154.45943097997892,Lahore,27.2,47,,3.6,131.0,Unknown,7,3,4
2026-04-23 08:00:00,49.5,59.5,2263.0,48.3,16.1,99.0,135.47236180904522,Lahore,31.2,37,,2.6,115.0,Unknown,8,3,4
2026-04-23 09:00:00,39.7,54.4,1846.0,35.8,15.8,129.0,111.34170854271358,Lahore,34.9,28,,4.1,135.0,Unknown,9,3,4
2026-04-23 10:00:00,29.6,47.4,1062.0,17.6,15.0,162.0,87.80257510729615,Lahore,37.5,21,,5.8,166.0,Unknown,10,3,4
2026-04-23 11:00:00,23.2,41.6,465.0,4.3,14.1,183.0,74.34334763948499,Lahore,38.9,16,,6.8,209.0,Unknown,11,3,4
2026-04-23 12:00:00,21.8,41.9,296.0,0.7,13.0,186.0,71.3991416309013,Lahore,40.5,12,,5.6,213.0,Unknown,12,3,4
2026-04-23 13:00:00,21.0,42.4,315.0,1.8,11.8,178.0,69.71673819742489,Lahore,41.1,12,,2.9,223.0,Unknown,13,3,4
2026-04-23 14:00:00,20.5,43.4,357.0,3.5,10.9,168.0,68.66523605150215,Lahore,41.4,11,,2.7,302.0,Unknown,14,3,4
2026-04-23 15:00:00,20.3,44.6,364.0,3.8,10.5,161.0,68.24463519313305,Lahore,41.5,12,,7.5,345.0,Unknown,15,3,4
2026-04-23 16:00:00,20.0,45.9,394.0,4.6,10.5,152.0,67.61373390557941,Lahore,40.2,13,,13.9,349.0,Unknown,16,3,4
2026-04-23 17:00:00,17.1,36.7,458.0,7.9,9.7,146.0,61.51502145922747,Lahore,38.5,15,,9.6,352.0,Unknown,17,3,4
2026-04-23 18:00:00,18.9,34.6,583.0,14.7,9.8,128.0,65.30042918454936,Lahore,34.3,28,,18.9,336.0,Unknown,18,3,4
2026-04-23 19:00:00,23.5,35.6,742.0,24.2,9.9,104.0,74.97424892703863,Lahore,33.0,29,,11.8,320.0,Unknown,19,3,4
2026-04-23 20:00:00,26.1,38.1,862.0,31.6,10.0,84.0,80.44206008583691,Lahore,32.6,28,,8.1,336.0,Unknown,20,3,4
2026-04-23 21:00:00,29.6,41.9,917.0,35.4,10.3,73.0,87.80257510729615,Lahore,32.2,29,,5.7,342.0,Unknown,21,3,4
2026-04-23 22:00:00,33.9,46.7,934.0,37.1,10.6,67.0,96.84549356223177,Lahore,31.0,31,,4.9,360.0,Unknown,22,3,4
2026-04-23 23:00:00,34.7,47.3,918.0,36.3,10.8,65.0,98.52789699570816,Lahore,30.7,35,,5.0,358.0,Unknown,23,3,4
2026-04-24 00:00:00,33.3,45.8,854.0,31.5,10.7,68.0,95.58369098712448,Lahore,30.8,35,,4.3,355.0,Unknown,0,4,4
2026-04-24 01:00:00,32.1,45.3,756.0,24.3,10.5,75.0,93.06008583690988,Lahore,30.3,36,,6.3,342.0,Unknown,1,4,4
2026-04-24 02:00:00,31.7,46.1,678.0,19.2,10.3,78.0,92.21888412017168,Lahore,29.0,40,,8.1,357.0,Unknown,2,4,4
2026-04-24 03:00:00,31.7,47.6,610.0,18.4,10.3,72.0,92.21888412017168,Lahore,27.9,44,,5.3,350.0,Unknown,3,4,4
2026-04-24 04:00:00,32.2,49.7,561.0,19.8,10.4,63.0,93.27038626609442,Lahore,27.0,49,,2.7,337.0,Unknown,4,4,4
2026-04-24 05:00:00,67.3,85.2,611.0,63.7,14.3,16.0,157.0927291886196,Lahore,27.8,52,,7.3,314.0,Unknown,5,4,4
2026-04-24 06:00:00,73.1,90.3,888.0,58.0,14.5,39.0,160.08746048472076,Lahore,27.8,52,,6.5,328.0,Unknown,6,4,4
2026-04-24 07:00:00,73.1,82.9,1264.0,49.6,14.8,73.0,160.08746048472076,Lahore,28.8,49,,4.9,332.0,Unknown,7,4,4
2026-04-24 08:00:00,50.9,64.5,1435.0,40.0,14.9,105.0,138.91959798994975,Lahore,31.1,43,,1.9,338.0,Unknown,8,4,4
2026-04-24 09:00:00,41.4,59.6,1199.0,27.9,14.7,137.0,115.52763819095478,Lahore,34.0,36,,2.8,325.0,Unknown,9,4,4
2026-04-24 10:00:00,34.8,63.3,760.0,14.5,14.3,168.0,98.7381974248927,Lahore,36.8,26,,5.3,315.0,Unknown,10,4,4
2026-04-24 11:00:00,24.6,60.5,419.0,4.8,13.2,184.0,77.28755364806868,Lahore,38.3,19,,8.8,316.0,Unknown,11,4,4
2026-04-24 12:00:00,20.3,58.2,306.0,1.6,10.9,175.0,68.24463519313305,Lahore,39.9,17,,8.7,320.0,Unknown,12,4,4
2026-04-24 13:00:00,19.4,64.7,293.0,2.2,8.0,151.0,66.3519313304721,Lahore,40.7,15,,9.4,320.0,Unknown,13,4,4
2026-04-24 14:00:00,21.9,84.1,298.0,3.3,5.9,132.0,71.60944206008584,Lahore,41.0,14,,12.2,331.0,Unknown,14,4,4
2026-04-24 15:00:00,22.6,100.1,292.0,3.6,5.3,125.0,73.08154506437769,Lahore,40.3,13,,13.3,344.0,Unknown,15,4,4
2026-04-24 16:00:00,24.2,109.7,303.0,4.5,5.4,122.0,76.44635193133047,Lahore,39.7,14,,18.0,334.0,Unknown,16,4,4
2026-04-24 17:00:00,27.7,120.6,337.0,6.3,5.9,116.0,83.8068669527897,Lahore,40.2,12,,13.4,321.0,Unknown,17,4,4
2026-04-24 18:00:00,28.6,82.4,414.0,9.0,6.9,111.0,85.69957081545064,Lahore,37.7,16,,14.2,310.0,Unknown,18,4,4
2026-04-24 19:00:00,27.1,65.0,514.0,12.9,8.3,103.0,82.54506437768241,Lahore,36.2,17,,12.0,311.0,Unknown,19,4,4
2026-04-24 20:00:00,27.6,57.0,578.0,16.5,9.3,95.0,83.59656652360516,Lahore,35.1,18,,6.6,319.0,Unknown,20,4,4
2026-04-24 21:00:00,28.7,54.7,579.0,19.7,9.5,86.0,85.9098712446352,Lahore,34.1,20,,6.4,328.0,Unknown,21,4,4
2026-04-24 22:00:00,30.5,54.6,544.0,22.5,9.3,76.0,89.69527896995709,Lahore,32.8,22,,9.7,332.0,Unknown,22,4,4
2026-04-24 23:00:00,32.4,55.6,499.0,23.9,8.9,68.0,93.69098712446352,Lahore,32.2,26,,7.1,336.0,Unknown,23,4,4
2026-04-25 00:00:00,32.7,56.5,438.0,22.7,8.3,65.0,94.32188841201716,Lahore,31.4,32,,7.6,345.0,Unknown,0,5,4
2026-04-25 01:00:00,32.2,58.4,368.0,19.9,7.6,64.0,93.27038626609442,Lahore,30.4,35,,4.7,298.0,Unknown,1,5,4
2026-04-25 02:00:00,31.7,61.0,333.0,17.7,7.3,63.0,92.21888412017168,Lahore,29.3,38,,7.6,315.0,Unknown,2,5,4
2026-04-25 03:00:00,30.9,59.5,336.0,16.5,7.7,60.0,90.53648068669528,Lahore,28.5,41,,5.6,327.0,Unknown,3,5,4
2026-04-25 04:00:00,29.9,53.4,373.0,15.8,8.4,57.0,88.43347639484978,Lahore,27.6,44,,4.2,355.0,Unknown,4,5,4
2026-04-25 05:00:00,25.8,48.1,481.0,13.3,9.5,71.0,79.81115879828327,Lahore,27.2,51,,8.2,338.0,Unknown,5,5,4
2026-04-25 06:00:00,26.4,48.5,754.0,15.9,10.1,74.0,81.07296137339056,Lahore,26.8,53,,9.1,350.0,Unknown,6,5,4
2026-04-25 07:00:00,27.6,52.6,1097.0,19.2,10.9,79.0,83.59656652360516,Lahore,28.0,49,,7.8,356.0,Unknown,7,5,4
2026-04-25 08:00:00,30.3,71.0,1262.0,20.0,10.8,87.0,89.274678111588,Lahore,30.3,43,,6.5,3.0,Unknown,8,5,4
2026-04-25 09:00:00,31.5,84.5,1083.0,15.6,8.9,103.0,91.79828326180258,Lahore,33.5,34,,6.5,355.0,Unknown,9,5,4
2026-04-25 10:00:00,30.4,101.0,726.0,8.7,6.2,122.0,89.48497854077253,Lahore,35.8,28,,4.5,7.0,Unknown,10,5,4
2026-04-25 11:00:00,28.6,115.0,442.0,3.6,4.5,136.0,85.69957081545064,Lahore,38.2,20,,6.7,14.0,Unknown,11,5,4
2026-04-25 12:00:00,31.2,130.9,326.0,2.2,4.7,141.0,91.16738197424894,Lahore,38.7,18,,4.4,351.0,Unknown,12,5,4
2026-04-25 13:00:00,34.2,145.3,283.0,2.7,6.0,140.0,97.4763948497854,Lahore,39.2,16,,12.6,318.0,Unknown,13,5,4
2026-04-25 14:00:00,37.6,158.8,273.0,3.7,7.2,138.0,106.1708542713568,Lahore,39.7,16,,6.3,321.0,Unknown,14,5,4
2026-04-25 15:00:00,38.3,163.4,268.0,3.0,8.1,138.0,107.89447236180904,Lahore,38.9,16,,8.8,266.0,Unknown,15,5,4
2026-04-25 16:00:00,40.5,175.1,296.0,2.8,9.0,137.0,113.31155778894473,Lahore,35.4,27,,15.5,350.0,Unknown,16,5,4
2026-04-25 17:00:00,32.1,102.9,400.0,9.8,12.0,147.0,93.06008583690988,Lahore,38.2,16,,15.3,338.0,Unknown,17,5,4
2026-04-25 18:00:00,31.7,104.1,612.0,16.2,12.3,127.0,92.21888412017168,Lahore,37.0,18,,11.0,354.0,Unknown,18,5,4
2026-04-25 19:00:00,32.6,85.4,901.0,25.0,12.7,100.0,94.11158798283262,Lahore,35.1,22,,4.8,345.0,Unknown,19,5,4
2026-04-25 20:00:00,35.2,82.7,1216.0,31.7,12.8,78.0,99.57939914163092,Lahore,34.2,24,,7.1,315.0,Unknown,20,5,4
2026-04-25 21:00:00,38.3,86.6,1644.0,34.6,12.6,66.0,107.89447236180904,Lahore,33.8,25,,8.4,305.0,Unknown,21,5,4
2026-04-25 22:00:00,41.0,92.0,2098.0,35.5,12.1,59.0,114.5427135678392,Lahore,32.9,26,,7.7,307.0,Unknown,22,5,4
2026-04-25 23:00:00,41.6,95.0,2262.0,34.7,11.3,55.0,116.02010050251256,Lahore,32.2,29,,10.9,320.0,Unknown,23,5,4
2026-04-26 00:00:00,40.4,95.9,1884.0,31.6,10.0,53.0,113.06532663316582,Lahore,31.4,31,,10.0,332.0,Unknown,0,6,4
2026-04-26 01:00:00,39.8,97.1,1216.0,26.8,8.4,53.0,111.58793969849243,Lahore,30.5,33,,8.8,349.0,Unknown,1,6,4
2026-04-26 02:00:00,39.6,95.7,700.0,23.1,7.2,52.0,111.09547738693468,Lahore,29.8,34,,8.8,345.0,Unknown,2,6,4
2026-04-26 03:00:00,39.2,92.2,499.0,21.3,6.7,48.0,110.1105527638191,Lahore,29.0,35,,9.3,344.0,Unknown,3,6,4
2026-04-26 04:00:00,38.6,89.2,450.0,20.6,6.6,44.0,108.63316582914574,Lahore,28.5,36,,7.8,345.0,Unknown,4,6,4
2026-04-26 05:00:00,48.8,108.3,506.0,34.9,8.5,26.0,133.74874371859295,Lahore,27.3,45,,10.7,355.0,Unknown,5,6,4
2026-04-26 06:00:00,40.9,83.8,749.0,32.6,8.6,44.0,114.2964824120603,Lahore,27.0,45,,7.8,345.0,Unknown,6,6,4
2026-04-26 07:00:00,39.8,70.3,1097.0,29.1,8.7,69.0,111.58793969849243,Lahore,28.0,43,,5.1,312.0,Unknown,7,6,4
2026-04-26 08:00:00,36.8,79.6,1259.0,24.5,8.8,94.0,104.20100502512562,Lahore,30.7,37,,3.4,295.0,Unknown,8,6,4
2026-04-26 09:00:00,28.1,72.6,1044.0,17.6,8.7,117.0,84.6480686695279,Lahore,33.8,29,,4.1,319.0,Unknown,9,6,4
